AREA,PERIMETER,NAFO_,NAFO_ID,ZONE
0.00000287747,0.01074530000,"2","0",
0.00000016030,0.00442308000,"3","0",
0.00000284254,0.01064350000,"4","0",
0.00001067990,0.01811490000,"5","0",
0.00000082902,0.00603566000,"6","0",
0.00000095606,0.00466656000,"7","0",
12.50880000000,23.28710000000,"8","0",1D
0.00000281210,0.00956001000,"9","0",
0.00000362395,0.00984839000,"10","0",
15.24360000000,31.96610000000,"11","0",1E
27.07180000000,51.07630000000,"12","0",2G
62.49430000000,42.99710000000,"13","0",1F
27.26040000000,53.10830000000,"14","0",2H
38.46550000000,106.58200000000,"15","0",2J
0.00185396000,0.33439200000,"16","0",
0.00084247700,0.16153700000,"17","0",
0.00539245000,0.62426400000,"18","0",
0.00058418800,0.12433000000,"19","0",
0.00001009630,0.01544600000,"20","0",
0.00001650520,0.01938220000,"21","0",
0.00042246500,0.10661100000,"22","0",
0.00000483264,0.00909260000,"23","0",
0.00028236600,0.10241500000,"24","0",
0.00003375420,0.02497840000,"25","0",
0.00002263950,0.01909860000,"26","0",
0.00001511020,0.01675510000,"27","0",
0.00000959838,0.01284910000,"28","0",
0.00000344589,0.00799436000,"29","0",
0.00019600100,0.07291200000,"30","0",
0.00000476960,0.00858219000,"31","0",
0.00000952670,0.01307380000,"32","0",
0.00000632571,0.00984089000,"33","0",
0.00011149500,0.04970780000,"34","0",
0.00000863237,0.01232220000,"35","0",
0.00001431170,0.01630300000,"36","0",
0.00019055200,0.05967150000,"37","0",
0.00000548005,0.01385500000,"38","0",
0.00000340577,0.00804342000,"39","0",
0.00005148870,0.03682740000,"40","0",
0.00000618346,0.00972724000,"41","0",
0.00000346749,0.00799544000,"42","0",
0.00005367990,0.03019570000,"43","0",
0.00021437900,0.07651030000,"44","0",
0.00000207788,0.00710602000,"45","0",
0.00011216200,0.05144860000,"46","0",
0.00000487830,0.00874993000,"47","0",
0.00028371700,0.06760090000,"48","0",
0.00000469194,0.00859180000,"49","0",
0.00081054800,0.14000900000,"50","0",
0.00015592000,0.05672860000,"51","0",
0.00008847070,0.03672900000,"52","0",
0.00029957300,0.07907850000,"53","0",
0.00003491810,0.02482810000,"54","0",
0.00008705250,0.03822000000,"55","0",
0.00000472743,0.00900802000,"56","0",
0.00029939400,0.07570780000,"57","0",
0.00000567719,0.01145470000,"58","0",
0.00001974840,0.01969680000,"59","0",
0.00125686000,0.21013600000,"60","0",
0.00085770800,0.12557200000,"61","0",
0.00008634690,0.05077390000,"62","0",
0.00006901150,0.04282200000,"63","0",
0.00001167640,0.01407710000,"64","0",
0.00070685100,0.13709400000,"65","0",
0.00001420360,0.01854460000,"66","0",
0.00001636580,0.01692360000,"67","0",
0.00001258320,0.01693290000,"68","0",
0.00001014100,0.01305230000,"69","0",
0.00003824390,0.02647440000,"70","0",
0.00000635245,0.00988494000,"71","0",
0.00045839700,0.09472550000,"72","0",
0.00072010100,0.13039500000,"73","0",
0.00000210492,0.00694118000,"74","0",
0.00000350241,0.00803909000,"75","0",
0.00000404501,0.01049220000,"76","0",
0.00000557003,0.01097140000,"77","0",
0.00001346490,0.01849430000,"78","0",
0.00002015830,0.02020710000,"79","0",
0.00000560354,0.01120220000,"80","0",
0.00000687393,0.01141110000,"81","0",
0.00000204809,0.00705130000,"82","0",
0.00023513700,0.07808830000,"83","0",
0.00000073128,0.00380925000,"84","0",
0.00000829973,0.01234400000,"85","0",
0.00000470384,0.00854259000,"86","0",
0.00000493970,0.00880015000,"87","0",
0.00000208578,0.00538811000,"88","0",
0.00000690496,0.01147830000,"89","0",
0.00000481075,0.00873640000,"90","0",
0.00001867340,0.01832170000,"91","0",
0.00002354340,0.02074820000,"92","0",
0.00021102700,0.06243420000,"93","0",
0.00001957490,0.02017330000,"94","0",
0.00002818190,0.02305310000,"95","0",
0.00002426770,0.02323160000,"96","0",
0.00000567042,0.01113570000,"97","0",
0.00000573683,0.01118050000,"98","0",
0.00000787581,0.01449300000,"99","0",
0.00002121940,0.02252680000,"100","0",
0.00000724739,0.01177710000,"101","0",
